



"Microwave Link Report"
"Save Time:03/26/2025 23:24:27"
"User Name:admin"
"Data Source:NE"

"Total 553 Records"

"Link Name","Source Physical Location","Source NE Name","Source NE ID","Source Board","Source Port","Sink Physical Location","Sink NE Name","Sink NE ID","Sink Board","Sink Port","Level","Up and down Rate Ratio(TX:RX)","Source Protect Type","Sink Protect Type","Source Protection Group ID","Sink Protection Group ID","Source Protect Unit Type","Sink Protect Unit Type","Source Revertive Mode","Sink Revertive Mode","Source Protection Group Active Work Unit","Sink Protection Group Active Work Unit","Source XPIC Group ID","Sink XPIC Group ID","Source XPIC Group Capacity (Mbit/s)","Sink XPIC Group Capacity (Mbit/s)","Source XPIC Polarization Direction","Sink XPIC Polarization Direction","Source XPIC Adjoin NEID","Sink XPIC Adjoin NEID","Source XPIC Adjoin LinkID","Sink XPIC Adjoin LinkID","Source Frequency(GHz)","Sink Frequency(GHz)","Source ODU Frequency Range(MHz)","Sink ODU Frequency Range(MHz)","Source Equipment Information","Sink Equipment Information","Source Station Type","Sink Station Type","Source NE Frequency (MHz)","Sink NE Frequency (MHz)","Source NE Radio Work Mode","Sink NE Radio Work Mode","Source NE Preset Value of Transmit Power","Sink NE Preset Value of Transmit Power","Source NE Current Value of Transmit Power","Sink NE Current Value of Transmit Power","Source NE Preset Value of Receive Power","Sink NE Preset Value of Receive Power","Source NE Current Value of Receive Power","Sink NE Current Value of Receive Power","Source NE Max Value of Transmit Power of 24-Hour PM","Sink NE Max Value of Transmit Power of 24-Hour PM","Source NE Min Value of Transmit Power of 24-Hour PM","Sink NE Min Value of Transmit Power of 24-Hour PM","Source NE Max Value of Receive Power of 24-Hour PM","Sink NE Max Value of Receive Power of 24-Hour PM","Source NE Min Value of Receive Power of 24-Hour PM","Sink NE Min Value of Receive Power of 24-Hour PM","Source NE Guaranteed E1 Capacity","Sink NE Guaranteed E1 Capacity","Source NE Occupied E1 Capacity","Sink NE Occupied E1 Capacity","Source NE E1 Capacity Usage (%)","Sink NE E1 Capacity Usage (%)","Source NE Ethernet Capacity (Mbit/s)","Sink NE Ethernet Capacity (Mbit/s)","Source NE Max. Ethernet Throughput (kbps)","Sink NE Max. Ethernet Throughput (kbps)","Source NE Min. Ethernet Throughput (kbps)","Sink NE Min. Ethernet Throughput (kbps)","Source NE Average Ethernet Throughput (kbps)","Sink NE Average Ethernet Throughput (kbps)","Source NE ATPC Enable Status","Sink NE ATPC Enable Status","Source NE ATPC Upper Threshold","Sink NE ATPC Upper Threshold","Source NE ATPC Lower Threshold","Sink NE ATPC Lower Threshold","Source NE ATPC Automatic Threshold Enable Status","Sink NE ATPC Automatic Threshold Enable Status","Source NE ATPC Upper Automatic Threshold","Sink NE ATPC Upper Automatic Threshold","Source NE ATPC Lower Automatic Threshold","Sink NE ATPC Lower Automatic Threshold","Source NE AM Status","Sink NE AM Status","Source AM Full Capacity Modulation Format","Sink AM Full Capacity Modulation Format","Source AM Guaranteed Capacity Modulation Format","Sink AM Guaranteed Capacity Modulation Format","Highest-Order AM Scheme for Source NE","Highest-Order AM Scheme for Sink NE","Lowest-Order AM Scheme for Source NE","Lowest-Order AM Scheme for Sink NE","Link ID","Site Distance","Source PLA ID","Sink PLA ID","Source PLA Type","Sink PLA Type","Source PLA Port Type","Sink PLA Port Type"
23GHZ-XPIC-112MHZ_V,,1640-RTN392731_MINERALIKOY,48-731,3-ISM8,1(RTNIF-1),,6349-RTN392730_HASPOLAT_VIP2,48-730,4-ISM8,1(RTNIF-1),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,2094,2094,V,V,-,-,-,-,23,23,"[23254.000,23618.000]","[22246.000,22610.000]",XMC-5D,XMC-5D,TX high,TX low,23520.000,22512.000,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",23.00,23.00,20.30,19.10,-10.00,-10.00,-40.60,-41.80,20.70,19.20,18.70,18.70,-39.70,-40.80,-42.20,-43.40,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,4096QAM,4096QAM,QPSKStrong,QPSKStrong,980,-,1,2,PLA,PLA,Master,Master
23GHZ-XPIC-112MHZ_H,,1640-RTN392731_MINERALIKOY,48-731,3-ISM8,2(RTNIF-2),,6349-RTN392730_HASPOLAT_VIP2,48-730,4-ISM8,2(RTNIF-2),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,2094,2094,H,H,-,-,-,-,23,23,"[23254.000,23618.000]","[22246.000,22610.000]",XMC-5D,XMC-5D,TX high,TX low,23520.000,22512.000,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",23.00,23.00,18.80,19.00,-10.00,-10.00,-40.70,-42.10,19.30,19.20,18.70,18.70,-39.70,-40.80,-42.30,-44.00,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,4096QAM,4096QAM,QPSKStrong,QPSKStrong,982,-,1,2,PLA,PLA,Slave,Slave
18GHZ-XPIC-112MHZ_H,,6316-RTN392727_DOGRUYOL,48-727,4-ISM8,2(RTNIF-2),,4673-RTN392723_DIKMEN_YOLU_KULE,48-723,11-ISM8,2(RTNIF-2),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,1,2094,2094,H,H,-,-,-,-,18,18,"[19190.000,19710.000]","[18180.000,18700.000]",XMC-5D,XMC-5D,TX high,TX low,19247.000,18237.000,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",18.00,18.00,17.90,18.00,-10.00,-10.00,-35.40,-36.00,18.20,18.20,17.70,17.70,-34.30,-34.50,-36.90,-37.50,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,4096QAM,4096QAM,QPSKStrong,QPSKStrong,983,-,1,1,PLA,PLA,Slave,Slave
23GHZ-XPIC-112MHZ_H,,1205-RTN39232724_ORTAKOY,48-724,3-ISM8,2(RTNIF-2),,4673-RTN392723_DIKMEN_YOLU_KULE,48-723,12-ISM8,2(RTNIF-2),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,2094,2094,H,H,-,-,-,-,23,23,"[22998.500,23338.000]","[21990.500,22330.000]",XMC-5D,XMC-5D,TX high,TX low,23072.000,22064.000,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",21.00,21.00,19.00,18.90,-10.00,-10.00,-33.60,-33.40,19.20,19.20,18.70,18.70,-32.90,-32.50,-34.00,-35.10,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSKStrong,QPSKStrong,4096QAM,4096QAM,QPSKStrong,QPSKStrong,984,-,1,2,PLA,PLA,Slave,Slave
18GHZ-XPIC-112MHZ_V,,1639-RTN392722_BESPARMAK,48-722,3-ISM8,1(RTNIF-1),,6324-RTN392703_LEFKOSA_TD_VIP2,48-703,12-ISM8,1(RTNIF-1),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,2094,2094,V,V,-,-,-,-,18,18,"[18180.000,18700.000]","[19190.000,19710.000]",XMC-5D,XMC-5D,TX low,TX high,18552.500,19562.500,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",25.00,25.00,18.80,18.90,-10.00,-10.00,-36.10,-34.90,19.20,19.30,18.70,18.70,-32.20,-30.80,-43.80,-41.80,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSKStrong,QPSKStrong,4096QAM,4096QAM,QPSKStrong,QPSKStrong,985,-,1,1,PLA,PLA,Master,Master
18GHZ-XPIC-112MHZ_H,,1639-RTN392722_BESPARMAK,48-722,3-ISM8,2(RTNIF-2),,6324-RTN392703_LEFKOSA_TD_VIP2,48-703,12-ISM8,2(RTNIF-2),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,2094,2094,H,H,-,-,-,-,18,18,"[18180.000,18700.000]","[19190.000,19710.000]",XMC-5D,XMC-5D,TX low,TX high,18552.500,19562.500,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",25.00,25.00,18.90,19.00,-10.00,-10.00,-35.80,-34.20,19.20,19.20,18.70,18.70,-31.80,-30.40,-43.30,-41.20,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSKStrong,QPSKStrong,4096QAM,4096QAM,QPSKStrong,QPSKStrong,988,-,1,1,PLA,PLA,Slave,Slave
23GHZ-XPIC-112MHZ_V,,6314-RTN392552_KARAOGLANOGLU_TD,48-552,6-ISM8,1(RTNIF-1),,6316-RTN392727_DOGRUYOL,48-727,3-ISM8,1(RTNIF-1),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,2094,2094,V,V,-,-,-,-,23,23,"[22246.000,22610.000]","[23254.000,23618.000]",XMC-5D,XMC-5D,TX low,TX high,22400.000,23408.000,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",20.00,20.00,18.80,19.00,-10.00,-10.00,-35.00,-34.30,19.20,19.20,18.70,18.70,-33.60,-33.10,-37.00,-35.80,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSKStrong,QPSKStrong,4096QAM,4096QAM,QPSKStrong,QPSKStrong,991,-,1,2,PLA,PLA,Master,Master
18GHZ-XPIC-112MHZ_V,,6423-RTN392702_ARAPKOY,48-702,3-ISM8,1(RTNIF-1),,1639-RTN392722_BESPARMAK,48-722,4-ISM8,1(RTNIF-1),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,2094,2094,V,V,-,-,-,-,18,18,"[19190.000,19710.000]","[18180.000,18700.000]",XMC-5D,XMC-5D,TX high,TX low,19562.500,18552.500,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",20.00,20.00,18.80,18.90,-10.00,-10.00,-33.40,-33.90,19.20,19.20,18.60,18.70,-31.90,-32.70,-35.30,-35.70,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSKStrong,QPSKStrong,4096QAM,4096QAM,QPSKStrong,QPSKStrong,992,-,2,2,PLA,PLA,Master,Master
18GHZ-XPIC-112MHZ_H,,6423-RTN392702_ARAPKOY,48-702,3-ISM8,2(RTNIF-2),,1639-RTN392722_BESPARMAK,48-722,4-ISM8,2(RTNIF-2),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,2094,2094,H,H,-,-,-,-,18,18,"[19190.000,19710.000]","[18180.000,18700.000]",XMC-5D,XMC-5D,TX high,TX low,19562.500,18552.500,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",20.00,20.00,18.80,18.90,-10.00,-10.00,-34.00,-33.80,19.20,19.20,18.60,18.70,-32.60,-32.60,-35.90,-35.40,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSKStrong,QPSKStrong,4096QAM,4096QAM,QPSKStrong,QPSKStrong,993,-,2,2,PLA,PLA,Slave,Slave
23GHZ-XPIC-112NHZ_V,,1528-RTN392728_AKDOGAN_TD,48-728,3-ISM8,1(RTNIF-1),,1516-RTN392568_PASAKOY_VIP2,48-568,4-ISM8,1(RTNIF-1),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,2,1,2094,2094,V,V,-,-,-,-,18,18,"[18180.000,18700.000]","[19190.000,19710.000]",XMC-5D,XMC-5D,TX low,TX high,18552.000,19562.000,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",25.00,25.00,19.10,18.80,-10.00,-10.00,-39.40,-39.50,19.20,19.20,18.60,18.70,-35.40,-35.70,-42.40,-42.30,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSKStrong,QPSKStrong,4096QAM,4096QAM,QPSKStrong,QPSKStrong,994,-,2,1,PLA,PLA,Master,Master
23GHZ-XPIC-112MHZ-H,,6373-RTN392713_ERCANTAN,48-713,3-ISM8,2(RTNIF-2),,6324-RTN392704_LEFKOSA_TD_VIP2,48-704,11-ISM8,2(RTNIF-2),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,2094,2094,H,H,-,-,-,-,23,23,"[22246.000,22610.000]","[23254.000,23618.000]",XMC-5D,XMC-5D,TX low,TX high,22512.000,23520.000,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",25.00,25.00,18.80,18.90,-10.00,-10.00,-34.20,-33.20,19.20,19.30,18.70,18.70,-33.40,-32.40,-34.50,-34.60,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSKStrong,QPSKStrong,4096QAM,4096QAM,QPSKStrong,QPSKStrong,995,-,1,2,PLA,PLA,Slave,Slave
18GHZ-XPIC-112MHZ_H,,1618-RTN392705_DSI,48-705,4-ISM8,2(RTNIF-2),,1532-RTN392562_SERBEST_LIMAN_VIP2,48-562,6-ISM8,2(RTNIF-2),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,1,2094,0,H,H,-,-,-,-,18,18,"[17685.000,18230.000]","[18695.000,19240.000]",XMC-5D,XMC-5D,TX low,TX high,17961.250,18971.250,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",20.00,20.00,19.10,19.20,-10.00,-10.00,-28.80,-27.10,19.20,19.20,18.70,18.70,-28.10,-26.30,-29.80,-28.10,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSKStrong,QPSKStrong,4096QAM,4096QAM,QPSKStrong,QPSKStrong,996,-,1,1,PLA,PLA,Slave,Slave
18GHZ-XPIC-112MHZ_V,,1526-RTN392698_DORTYOL_TD,48-698,3-ISM8,1(RTNIF-1),,1528-RTN392728_AKDOGAN_TD,48-728,4-ISM8,1(RTNIF-1),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,1,2094,2094,V,V,-,-,-,-,18,18,"[19190.000,19710.000]","[18180.000,18700.000]",XMC-5D,XMC-5D,TX high,TX low,19562.500,18552.500,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",25.00,25.00,19.00,19.10,-10.00,-10.00,-39.90,-42.70,24.80,22.80,18.70,18.60,-33.70,-34.60,-61.70,-67.30,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSKStrong,QPSKStrong,4096QAM,4096QAM,QPSKStrong,QPSKStrong,997,-,1,1,PLA,PLA,Master,Master
l-172,,1643-RTN392557_CIHANGIR,48-557,4-ISM8,1(RTNIF-1),,6349-RTN392730_HASPOLAT_VIP2,48-730,3-ISM8,1(RTNIF-1),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,1,0,2094,V,V,-,-,-,-,18,18,"[19190.000,19710.000]","[18180.000,18700.000]",XMC-5D,XMC-5D,TX high,TX low,19562.500,18552.500,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",20.00,20.00,18.80,19.00,-10.00,-10.00,-39.70,-40.60,19.20,19.30,18.70,18.70,-38.90,-39.40,-40.80,-41.40,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSKStrong,QPSKStrong,4096QAM,4096QAM,QPSKStrong,QPSKStrong,998,-,1,1,PLA,PLA,Master,Master
l-173,,1643-RTN392557_CIHANGIR,48-557,4-ISM8,2(RTNIF-2),,6349-RTN392730_HASPOLAT_VIP2,48-730,3-ISM8,2(RTNIF-2),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,1,0,2094,H,H,-,-,-,-,18,18,"[19190.000,19710.000]","[18180.000,18700.000]",XMC-5D,XMC-5D,TX high,TX low,19562.500,18552.500,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",20.00,20.00,18.90,19.10,-10.00,-10.00,-39.90,-39.30,19.30,19.20,18.70,18.70,-39.10,-38.30,-41.40,-40.00,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSKStrong,QPSKStrong,4096QAM,4096QAM,QPSKStrong,QPSKStrong,999,-,1,1,PLA,PLA,Slave,Slave
232GHZ-XPIC-112MHZ_V,,1613-RTN392717_ISKELE_TD,48-717,4-ISM8,1(RTNIF-1),,1217-RTN392555_BOGAZICI_T_KULE_VIP2,48-555,4-ISM8,1(RTNIF-1),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,2094,0,V,V,-,-,-,-,23,23,"[23254.000,23618.000]","[22246.000,22610.000]",XMC-5D,XMC-5D,TX high,TX low,23520.000,22512.000,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",25.00,25.00,18.90,18.90,-10.00,-10.00,-45.00,-44.40,20.50,19.30,18.70,18.70,-35.70,-37.70,-50.80,-45.50,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSKStrong,QPSKStrong,4096QAM,4096QAM,QPSKStrong,QPSKStrong,1000,-,1,2,PLA,PLA,Master,Master
18GHZ-XPIC-112MHZ_V,,1217-RTN392555_BOGAZICI_T_KULE_VIP2,48-555,5-ISM8,1(RTNIF-1),,1218-RTN392706_CANAKKALE,48-706,11-ISM8,1(RTNIF-1),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,1,0,2094,V,V,-,-,-,-,18,18,"[17685.000,18230.000]","[18695.000,19240.000]",XMC-5D,XMC-5D,TX low,TX high,17961.250,18971.250,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",23.00,23.00,18.80,19.10,-10.00,-10.00,-28.80,-29.60,19.30,19.20,18.70,18.70,-26.90,-27.10,-33.30,-32.70,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,4096QAM,4096QAM,QPSKStrong,QPSKStrong,1001,-,1,1,PLA,PLA,Master,Master
23GHZ-XPIC-112MHZ_H,,6314-RTN392552_KARAOGLANOGLU_TD,48-552,6-ISM8,2(RTNIF-2),,6316-RTN392727_DOGRUYOL,48-727,3-ISM8,2(RTNIF-2),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,2094,2094,H,H,-,-,-,-,23,23,"[22246.000,22610.000]","[23254.000,23618.000]",XMC-5D,XMC-5D,TX low,TX high,22400.000,23408.000,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",20.00,20.00,18.90,18.90,-10.00,-10.00,-34.30,-34.40,19.20,19.20,18.70,18.70,-32.80,-33.30,-36.10,-36.00,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSKStrong,QPSKStrong,4096QAM,4096QAM,QPSKStrong,QPSKStrong,1003,-,1,2,PLA,PLA,Slave,Slave
232GHZ-XPIC-112MHZ_H,,1613-RTN392717_ISKELE_TD,48-717,4-ISM8,2(RTNIF-2),,1217-RTN392555_BOGAZICI_T_KULE_VIP2,48-555,4-ISM8,2(RTNIF-2),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,2094,0,H,H,-,-,-,-,23,23,"[23254.000,23618.000]","[22246.000,22610.000]",XMC-5D,XMC-5D,TX high,TX low,23520.000,22512.000,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",25.00,25.00,19.00,18.80,-10.00,-10.00,-44.90,-44.60,19.20,19.20,18.70,18.70,-35.60,-37.80,-51.00,-45.50,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSKStrong,QPSKStrong,4096QAM,4096QAM,QPSKStrong,QPSKStrong,1005,-,1,2,PLA,PLA,Slave,Slave
23GHZ-XPIC-112MHZ_V,,1532-RTN392562_SERBEST_LIMAN_VIP2,48-562,4-ISM8,1(RTNIF-1),,1218-RTN392706_CANAKKALE,48-706,4-ISM8,1(RTNIF-1),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,2,3,0,2094,V,V,-,-,-,-,23,23,"[21990.500,22330.000]","[22998.500,23338.000]",XMC-5D,XMC-5D,TX low,TX high,22176.000,23184.000,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",20.00,20.00,19.20,19.10,-10.00,-10.00,-35.20,-34.70,19.20,19.20,18.70,18.70,-34.10,-33.10,-36.60,-35.60,0,0,0,0,-,-,1045.216,1045.216,1070425,1062996,0,0,269,595,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSKStrong,QPSKStrong,4096QAM,4096QAM,QPSKStrong,QPSKStrong,1006,-,/,/,/,/,/,/
23GHZ-XPIC-112MHZ_V,,1618-RTN392705_DSI,48-705,3-ISM8,1(RTNIF-1),,1218-RTN392706_CANAKKALE,48-706,3-ISM8,1(RTNIF-1),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,2,2,2094,2094,V,V,-,-,-,-,23,23,"[21990.500,22330.000]","[22998.500,23338.000]",XMC-5D,XMC-5D,TX low,TX high,22064.000,23072.000,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",25.00,25.00,19.00,19.00,-10.00,-10.00,-29.50,-28.60,19.20,19.20,18.70,18.70,-28.10,-27.30,-31.00,-30.20,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSKStrong,QPSKStrong,4096QAM,4096QAM,QPSKStrong,QPSKStrong,1007,-,2,2,PLA,PLA,Master,Master
23GHZ-XPIC-112MHZ_H,,1618-RTN392705_DSI,48-705,3-ISM8,2(RTNIF-2),,1218-RTN392706_CANAKKALE,48-706,3-ISM8,2(RTNIF-2),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,2,2,2094,2094,H,H,-,-,-,-,23,23,"[21990.500,22330.000]","[22998.500,23338.000]",XMC-5D,XMC-5D,TX low,TX high,22064.000,23072.000,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",25.00,25.00,19.10,19.10,-10.00,-10.00,-28.70,-28.30,19.20,19.20,18.70,18.70,-27.60,-26.90,-30.40,-29.80,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSKStrong,QPSKStrong,4096QAM,4096QAM,QPSKStrong,QPSKStrong,1008,-,2,2,PLA,PLA,Slave,Slave
23GHZ-XPIC-112NHZ_H,,1528-RTN392728_AKDOGAN_TD,48-728,3-ISM8,2(RTNIF-2),,1516-RTN392568_PASAKOY_VIP2,48-568,4-ISM8,2(RTNIF-2),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,2,1,2094,2094,H,H,-,-,-,-,18,18,"[18180.000,18700.000]","[19190.000,19710.000]",XMC-5D,XMC-5D,TX low,TX high,18552.000,19562.000,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",25.00,25.00,19.00,18.80,-10.00,-10.00,-39.60,-39.30,19.30,19.20,18.70,18.70,-35.40,-35.40,-42.50,-42.50,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSKStrong,QPSKStrong,4096QAM,4096QAM,QPSKStrong,QPSKStrong,1009,-,2,1,PLA,PLA,Slave,Slave
18GHZ-XPIC-112MHZ_H,,1526-RTN392698_DORTYOL_TD,48-698,3-ISM8,2(RTNIF-2),,1528-RTN392728_AKDOGAN_TD,48-728,4-ISM8,2(RTNIF-2),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,1,2094,2094,H,H,-,-,-,-,18,18,"[19190.000,19710.000]","[18180.000,18700.000]",XMC-5D,XMC-5D,TX high,TX low,19562.500,18552.500,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",25.00,25.00,18.90,19.10,-10.00,-10.00,-41.10,-41.70,22.90,21.90,18.70,18.70,-34.10,-33.80,-58.50,-65.50,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSKStrong,QPSKStrong,4096QAM,4096QAM,QPSKStrong,QPSKStrong,1010,-,1,1,PLA,PLA,Slave,Slave
18GHZ-XPIC-112MHZ_H,,1217-RTN392555_BOGAZICI_T_KULE_VIP2,48-555,5-ISM8,2(RTNIF-2),,1218-RTN392706_CANAKKALE,48-706,11-ISM8,2(RTNIF-2),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,1,0,2094,H,H,-,-,-,-,18,18,"[17685.000,18230.000]","[18695.000,19240.000]",XMC-5D,XMC-5D,TX low,TX high,17961.250,18971.250,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",23.00,23.00,18.90,19.00,-10.00,-10.00,-29.20,-29.50,19.30,19.20,18.70,18.70,-27.10,-26.90,-33.50,-32.70,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,4096QAM,4096QAM,QPSKStrong,QPSKStrong,1011,-,1,1,PLA,PLA,Slave,Slave
